player_name,player_id,timeframe,aLevel,Age,TeamName,Date,Team,Opp,BO,Pos,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+
Samuel Munoz,703153,last_45,A+,21.9,Great Lakes Loons,Total,GL,- - -,,,28,105,116,24,17,2,1,4,16,14,9,0,22,0,2,0,2,2,2,.229,7.8%,19.0%,.409,.284,.381,.665,.152,,.247,,12.2,-4.4,.298,74
Yordany De Los Santos,703154,last_45,A+,21.5,Greensboro Grasshoppers,Total,GBO,- - -,,,27,109,121,25,12,10,1,2,22,12,10,0,36,2,0,0,2,12,7,.229,8.3%,29.8%,.278,.306,.394,.700,.165,,.324,,14.3,-3.3,.317,81
Lazaro Montes,703155,last_45,AAA,21.8,Tacoma Rainiers,Total,TAC,- - -,,,34,125,157,30,12,10,0,8,26,20,30,1,53,1,1,0,1,1,0,.240,19.1%,33.8%,.566,.389,.512,.901,.272,,.338,,27.6,4.9,.398,122
Tony Blanco Jr.,703156,last_45,FCL,21.2,FCL Pirates,Total,F-PIR,- - -,,,12,43,45,11,2,3,1,5,8,10,1,0,15,1,0,0,0,1,0,.256,2.2%,33.3%,.067,.289,.721,1.010,.465,,.261,,9.4,2.7,.430,140
Javier Osorio,703157,last_45,A,21.3,Lakeland Flying Tigers,Total,LAK,- - -,,,23,69,82,20,13,3,0,4,10,12,11,0,17,0,2,0,2,3,4,.290,13.4%,20.7%,.647,.378,.507,.885,.217,,.320,,14.5,2.3,.390,119
Jonathan Mejía,703158,last_45,A,21.3,Palm Beach Cardinals,Total,PMB,- - -,,,20,62,86,14,8,2,0,4,17,16,21,0,26,1,2,0,0,1,1,.226,24.4%,30.2%,.808,.419,.452,.870,.226,,.294,,15.6,2.8,.395,122
Simon Juan,703159,last_45,A,21.0,St. Lucie Mets,Total,SLU,- - -,,,27,98,110,26,17,4,2,3,12,16,7,0,26,4,1,0,1,4,0,.265,6.4%,23.6%,.269,.336,.439,.775,.173,,.329,,15.8,-0.5,.347,97
Yasser Mercedes,703160,last_45,A+,21.7,Cedar Rapids Kernels,Total,CR,- - -,,,33,134,148,32,20,8,0,4,18,18,11,0,47,3,0,0,1,16,5,.239,7.4%,31.8%,.234,.311,.388,.699,.149,,.337,,17.9,-3.3,.318,85
Alexis Hernandez,703161,last_45,A,21.6,Myrtle Beach Pelicans,Total,MB,- - -,,,36,143,169,37,28,7,1,1,15,16,23,0,41,1,2,0,3,7,4,.259,13.6%,24.3%,.561,.361,.343,.704,.084,,.350,,21.8,-1.9,.328,92
Freili Encarnacion,703175,last_45,A+,21.4,Greenville Drive,Total,GVL,- - -,,,2,5,6,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,.200,0.0%,0.0%,,.333,.200,.533,.000,,.200,,0.5,-0.4,.276,59
Jhonny Severino,703177,last_45,A+,21.7,Greensboro Grasshoppers,Total,GBO,- - -,,,31,120,131,33,13,6,0,14,29,29,7,0,26,0,4,0,2,5,1,.275,5.3%,19.8%,.269,.305,.675,.980,.400,,.226,,25.3,6.3,.413,133
Braylin Tavera,703178,last_45,A+,21.4,Frederick Keys,Total,FRE,- - -,,,30,95,115,20,12,3,0,5,14,18,17,0,36,1,2,0,2,7,4,.211,14.8%,31.3%,.472,.330,.400,.730,.189,,.268,,14.9,-1.7,.332,90
Nelson Rada,703185,last_45,AAA,20.9,Salt Lake Bees,Total,SL,- - -,,,33,123,149,41,31,8,2,0,24,8,19,0,31,1,1,5,4,10,4,.333,12.8%,20.8%,.613,.424,.431,.855,.098,,.441,,25.0,2.9,.390,113
Anthuan Valencia,703188,last_45,A,21.8,Daytona Tortugas,Total,DBT,- - -,,,19,52,60,12,11,0,0,1,10,5,3,0,23,3,0,2,2,1,0,.231,5.0%,38.3%,.130,.310,.288,.599,.058,,.393,,6.0,-3.7,.284,62
Johanfran Garcia,703190,last_45,AA,21.6,Portland Sea Dogs,Total,POR,- - -,,,21,82,87,22,18,3,0,1,9,8,3,0,24,1,1,0,4,2,0,.268,3.4%,27.6%,.125,.299,.341,.640,.073,,.362,,8.1,-3.1,.290,72
Yilber Herrera,703191,last_45,FCL,21.5,FCL Twins,Total,F-TWI,- - -,,,16,43,60,13,9,2,1,1,10,5,17,0,16,0,0,0,1,6,3,.302,28.3%,26.7%,1.062,.500,.465,.965,.163,,.462,,13.9,4.0,.444,140
Abdias De La Cruz,703192,last_45,A,21.7,Visalia Rawhide,Total,VIS,- - -,,,32,122,147,30,17,5,1,7,20,23,20,0,31,1,2,2,2,5,2,.246,13.6%,21.1%,.645,.352,.475,.827,.230,,.267,,24.0,1.4,.368,106
Randy De Jesus,703194,last_45,A+,21.5,Tri-City Dust Devils,Total,TRI,- - -,,,36,145,156,34,19,8,0,7,21,21,7,0,55,1,2,1,6,0,0,.234,4.5%,35.3%,.127,.271,.434,.705,.200,,.318,,17.0,-5.0,.311,77
Bryan Acuña,703195,last_45,FCL,20.9,FCL Twins,Total,F-TWI,- - -,,,8,28,31,7,6,1,0,0,6,4,3,0,7,0,0,0,0,1,1,.250,9.7%,22.6%,.429,.323,.286,.608,.036,,.333,,3.2,-1.7,.287,66
Victor Izturis,703196,last_45,A,21.4,Hill City Howlers,Total,HC,- - -,,,11,32,41,7,3,3,0,1,2,3,7,0,7,2,0,0,0,1,0,.219,17.1%,17.1%,1.000,.390,.406,.796,.188,,.250,,6.7,0.9,.370,116
Michael Arroyo,703197,last_45,AAA,21.7,Tacoma Rainiers,Total,TAC,- - -,,,31,136,153,47,29,10,2,6,29,26,8,0,24,6,3,0,4,5,1,.346,5.2%,15.7%,.333,.399,.581,.980,.235,,.376,,30.3,8.2,.428,137
Kenni Gomez,703198,last_45,A,21.2,Fayetteville Woodpeckers,Total,FAY,- - -,,,26,90,100,19,14,4,1,0,12,9,8,0,24,2,0,0,2,7,1,.211,8.0%,24.0%,.333,.290,.278,.568,.067,,.288,,8.0,-6.1,.267,57
Yoffry Solano,703200,last_45,A,21.7,Jupiter Hammerheads,Total,JUP,- - -,,,31,105,114,29,25,3,1,0,11,15,8,0,15,0,1,0,2,2,0,.276,7.0%,13.2%,.533,.325,.324,.648,.048,,.319,,12.0,-5.0,.298,71
Henry Ramos,703201,last_45,A,21.9,Columbia Fireflies,Total,COL,- - -,,,19,76,88,22,16,3,1,2,14,10,11,0,21,0,1,0,2,2,2,.289,12.5%,23.9%,.524,.375,.434,.809,.145,,.370,,13.9,1.6,.365,113
Leandro Arias,703202,last_45,A+,21.5,Frederick Keys,Total,FRE,- - -,,,26,97,111,24,20,3,0,1,18,7,10,0,25,2,0,2,2,0,1,.247,9.0%,22.5%,.400,.330,.309,.640,.062,,.324,,11.7,-4.4,.301,73
Martin Gonzalez,703203,last_45,ACL,21.8,ACL Mariners,Total,A-MRN,- - -,,,13,29,43,8,4,3,0,1,5,5,13,0,11,1,0,0,2,1,1,.276,30.2%,25.6%,1.182,.512,.483,.994,.207,,.412,,10.3,2.9,.456,140
Esmith Pineda,703204,last_45,ACL,21.6,ACL Reds,Total,A-RED,- - -,,,15,43,55,8,6,1,0,1,9,4,9,0,13,3,0,0,2,0,0,.186,16.4%,23.6%,.692,.364,.279,.643,.093,,.241,,6.9,-1.7,.318,80
Edwin Sanchez,703405,last_45,FCL,22.0,FCL Astros,Total,F-AST,- - -,,,1,2,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,.500,0.0%,50.0%,.000,.500,.500,1.000,.000,,1.000,,0.5,0.2,.455,146
Anthony Scull,703430,last_45,AA,22.5,Rocket City Trash Pandas,Total,RCT,- - -,,,7,25,25,6,6,0,0,0,1,1,0,0,9,0,0,0,0,0,3,.240,0.0%,36.0%,.000,.240,.240,.480,.000,,.375,,0.9,-2.5,.218,27
Cam Cannarella,703448,last_45,AAA,22.9,Jacksonville Jumbo Shrimp,Total,JAX,- - -,,,32,123,149,42,24,8,0,10,28,24,22,0,30,2,2,0,0,10,2,.341,14.8%,20.1%,.733,.443,.650,1.093,.309,,.376,,35.0,14.4,.473,170
Skylar King,703455,last_45,A,22.7,Salem RidgeYaks,Total,SAL,- - -,,,29,118,130,35,21,10,1,3,19,16,9,0,12,1,2,0,2,8,4,.297,6.9%,9.2%,.750,.346,.475,.821,.178,,.305,,20.4,2.1,.363,111
Brooks Brannon,703477,last_45,AA,22.2,Portland Sea Dogs,Total,POR,- - -,,,31,117,129,32,14,10,0,8,18,24,7,0,40,1,3,0,0,1,1,.274,5.4%,31.0%,.175,.312,.564,.877,.291,,.333,,20.8,4.1,.377,125
Dixon Williams,703483,last_45,A+,22.6,Rome Emperors,Total,ROM,- - -,,,34,124,145,27,15,6,0,6,21,25,18,0,52,2,1,0,0,12,3,.218,12.4%,35.9%,.346,.324,.411,.735,.194,,.313,,19.0,-2.0,.334,90
Nick Morabito,703492,last_45,AAA,23.2,Syracuse Mets,Total,SYR,- - -,,,32,120,143,33,25,3,0,5,21,13,18,0,29,2,0,0,1,13,0,.275,12.6%,20.3%,.621,.379,.425,.804,.150,,.326,,21.4,1.9,.368,110
Brady Counsell,703519,last_45,A+,23.2,Hillsboro Hops,Total,HIL,- - -,,,21,68,77,14,10,4,0,0,9,6,7,0,22,2,0,0,0,0,1,.206,9.1%,28.6%,.318,.299,.265,.563,.059,,.304,,5.9,-4.9,.269,54
Brett Bateman,703520,last_45,AAA,24.4,Iowa Cubs,Total,IOW,- - -,,,33,139,162,47,33,10,2,2,31,20,22,0,29,1,0,0,1,8,2,.338,13.6%,17.9%,.759,.432,.482,.914,.144,,.417,,30.0,7.9,.413,136
PJ Morlando,703563,last_45,A,21.2,Jupiter Hammerheads,Total,JUP,- - -,,,15,54,68,15,12,2,0,1,16,5,11,0,13,1,1,1,0,2,2,.278,16.2%,19.1%,.846,.403,.370,.773,.093,,.341,,10.5,0.4,.361,104
Max Clark,703601,last_45,AAA,21.6,Toledo Mud Hens,Total,TOL,- - -,,,29,115,136,36,23,7,0,6,24,15,19,1,23,2,0,0,1,8,0,.313,14.0%,16.9%,.826,.419,.530,.950,.217,,.349,,26.1,7.6,.422,141
Jalin Flores,703602,last_45,A+,23.0,Peoria Chiefs,Total,PEO,- - -,,,32,125,141,31,17,8,2,4,19,21,11,0,42,3,2,0,1,0,0,.248,7.8%,29.8%,.262,.319,.440,.759,.192,,.333,,19.3,-1.0,.338,95
Grant Jay,703603,last_45,A,22.9,Inland Empire 66ers,Total,IE,- - -,,,23,80,101,23,12,4,3,4,18,21,13,0,28,6,2,0,1,4,1,.287,12.9%,27.7%,.464,.416,.562,.978,.275,,.380,,21.2,5.6,.427,136
Jared Thomas,703606,last_45,ACL,23.0,ACL Rockies,Total,A-RCK,- - -,,,7,27,31,9,5,2,1,1,9,5,3,0,11,0,1,0,0,1,0,.333,9.7%,35.5%,.273,.387,.593,.980,.259,,.500,,6.3,1.6,.420,134
Maximus Martin,703611,last_45,FCL,22.8,FCL Red Sox,Total,F-RSX,- - -,,,19,68,82,19,12,4,0,3,16,16,12,0,33,1,1,0,0,0,0,.279,14.6%,40.2%,.364,.390,.471,.861,.191,,.485,,14.9,2.0,.387,115
Nick Peoples,703612,last_45,A,22.0,Fredericksburg Nationals,Total,FBG,- - -,,,18,54,68,9,5,2,0,2,11,8,13,0,25,0,1,0,2,3,3,.167,19.1%,36.8%,.520,.324,.315,.638,.148,,.250,,7.5,-2.1,.303,78
Max Williams,703637,last_45,A,21.9,Jupiter Hammerheads,Total,JUP,- - -,,,16,58,71,20,13,5,0,2,14,10,12,0,13,1,0,0,2,1,1,.345,16.9%,18.3%,.923,.465,.534,.999,.190,,.419,,15.8,5.2,.448,149
Nico Perez,703639,last_45,ACL,21.8,ACL Dodgers,Total,A-DOD,- - -,,,8,23,31,7,6,0,1,0,6,5,6,0,5,1,1,0,1,4,1,.304,19.4%,16.1%,1.200,.452,.391,.843,.087,,.368,,5.7,0.8,.391,117
Adrian Rodriguez,703641,last_45,A+,22.8,Hillsboro Hops,Total,HIL,- - -,,,18,58,73,10,6,2,1,1,10,4,10,0,15,4,0,1,1,3,1,.172,13.7%,20.5%,.667,.333,.293,.626,.121,,.214,,8.2,-2.9,.304,74
Kasen Wells,703673,last_45,A+,23.0,Fort Wayne TinCaps,Total,FW,- - -,,,27,96,106,24,20,3,0,1,16,13,7,0,20,1,0,2,0,7,0,.250,6.6%,18.9%,.350,.308,.312,.620,.062,,.307,,10.3,-4.9,.288,68
Ethan Frey,703676,last_45,FCL,22.3,FCL Astros,Total,F-AST,- - -,,,18,60,72,22,16,2,0,4,11,19,11,0,18,0,1,0,1,5,1,.367,15.3%,25.0%,.611,.458,.600,1.058,.233,,.462,,17.1,6.2,.464,157
Brandon Compton,703680,last_45,A+,22.7,Beloit Sky Carp,Total,BEL,- - -,,,32,115,139,36,17,4,0,15,25,33,22,0,50,2,0,0,2,4,1,.313,15.8%,36.0%,.440,.432,.739,1.171,.426,,.420,,36.0,16.5,.499,185
Wyatt Hoffman,703715,last_45,A+,27.3,Fort Wayne TinCaps,Total,FW,- - -,,,17,56,64,13,9,2,1,1,9,7,2,0,25,5,1,0,0,0,1,.232,3.1%,39.1%,.080,.312,.357,.670,.125,,.387,,6.9,-2.1,.307,77
Edward Vargas,703726,last_45,A,22.5,Myrtle Beach Pelicans,Total,MB,- - -,,,23,79,86,22,15,4,2,1,13,10,7,0,13,0,0,0,2,5,2,.278,8.1%,15.1%,.538,.337,.418,.755,.139,,.323,,11.9,-0.2,.339,98
Dakota Harris,703766,last_45,AA,24.4,Springfield Cardinals,Total,SPR,- - -,,,32,110,122,28,22,4,1,1,18,17,8,0,19,2,2,0,1,8,0,.255,6.6%,15.6%,.421,.311,.336,.648,.082,,.293,,11.9,-5.1,.296,70
Romeo Sanabria,703804,last_45,AAA,24.3,El Paso Chihuahuas,Total,ELP,- - -,,,22,82,93,22,16,3,0,3,13,15,10,1,19,0,0,1,1,1,0,.268,10.8%,20.4%,.526,.348,.415,.762,.146,,.317,,12.1,-1.5,.343,89
Victor Ortega,703861,last_45,A,22.5,Jupiter Hammerheads,Total,JUP,- - -,,,13,34,47,11,7,3,1,0,5,9,10,0,7,3,0,0,0,0,0,.324,21.3%,14.9%,1.429,.511,.471,.981,.147,,.407,,10.6,3.6,.452,151
Modeifi Marte,800029,last_45,A+,23.9,Hillsboro Hops,Total,HIL,- - -,,,10,36,39,13,9,2,1,1,2,6,2,0,4,1,0,0,0,1,1,.361,5.1%,10.3%,.500,.410,.556,.966,.194,,.387,,7.8,2.3,.428,143
Xavier Isaac,800060,last_45,AA,22.6,Montgomery Biscuits,Total,MTG,- - -,,,24,89,106,26,19,1,1,5,19,16,17,1,30,0,0,0,0,5,1,.292,16.0%,28.3%,.567,.406,.494,.900,.202,,.389,,19.1,4.4,.401,130
Marcos Torres,800106,last_45,A,21.8,Hickory Crawdads,Total,HIC,- - -,,,31,107,126,29,18,8,1,2,23,12,11,0,29,4,1,3,2,17,1,.271,8.7%,23.0%,.379,.358,.421,.778,.150,,.351,,18.6,0.7,.353,104
Reylin Perez,800139,last_45,FCL,21.7,FCL Astros,Total,F-AST,- - -,,,13,43,51,5,4,0,0,1,4,7,7,0,15,1,0,0,0,4,0,.116,13.7%,29.4%,.467,.255,.186,.441,.070,,.148,,2.6,-4.9,.225,34
Kendry Chirinos,800140,last_45,A+,21.8,Vancouver Canadians,Total,VAN,- - -,,,14,45,54,7,6,1,0,0,4,7,6,0,12,1,2,0,2,0,0,.156,11.1%,22.2%,.500,.259,.178,.437,.022,,.200,,2.0,-5.6,.218,26
Carlos Pacheco,800149,last_45,A+,21.7,Lansing Lugnuts,Total,LAN,- - -,,,21,70,79,11,8,1,2,0,8,2,9,0,31,0,0,0,0,7,3,.157,11.4%,39.2%,.290,.253,.229,.482,.071,,.282,,4.2,-7.1,.231,37
Ronny Ugarte,800164,last_45,ACL,21.6,ACL Rockies,Total,A-RCK,- - -,,,29,116,136,34,25,6,1,2,26,28,18,0,32,1,1,0,4,0,0,.293,13.2%,23.5%,.562,.390,.414,.803,.121,,.386,,22.9,-0.1,.367,100
Aroon Escobar,800169,last_45,AA,21.6,Reading Fightin Phils,Total,REA,- - -,,,33,119,147,25,21,1,0,3,20,18,23,0,23,4,1,0,3,5,4,.210,15.6%,15.6%,1.000,.354,.294,.648,.084,,.234,,16.4,-2.7,.313,86
Luis Rodriguez,800170,last_45,ACL,21.5,ACL Guardians,Total,A-GUA,- - -,,,4,9,9,3,3,0,0,0,0,1,0,0,2,0,0,0,0,1,0,.333,0.0%,22.2%,.000,.333,.333,.667,.000,,.429,,1.1,-0.5,.303,70
Angel Mata,800171,last_45,A,21.6,Clearwater Threshers,Total,CLR,- - -,,,16,50,57,13,10,3,0,0,5,4,2,0,6,4,1,0,1,0,0,.260,3.5%,10.5%,.333,.333,.320,.653,.060,,.289,,6.3,-2.2,.305,74
Carlos Sanchez,800176,last_45,A+,21.5,Dayton Dragons,Total,DAY,- - -,,,32,120,141,30,20,4,2,4,24,14,21,0,35,0,0,0,0,7,1,.250,14.9%,24.8%,.600,.362,.417,.778,.167,,.321,,20.5,0.8,.355,104
Cesar Gonzalez,800177,last_45,A,21.5,Stockton Ports,Total,STK,- - -,,,21,69,85,18,14,4,0,0,8,4,10,0,19,5,1,0,0,2,1,.261,11.8%,22.4%,.526,.388,.319,.707,.058,,.353,,11.9,-1.2,.338,91
Nolan Beltran,800179,last_45,A,21.5,Clearwater Threshers,Total,CLR,- - -,,,26,96,111,24,18,6,0,0,18,13,11,0,11,3,1,0,1,4,0,.250,9.9%,9.9%,1.000,.342,.312,.655,.062,,.279,,12.6,-4.0,.308,76
Bryan Andrade,800182,last_45,A,21.5,Stockton Ports,Total,STK,- - -,,,28,120,131,25,15,6,0,4,15,18,9,1,34,1,1,0,7,4,0,.208,6.9%,26.0%,.265,.267,.358,.626,.150,,.253,,12.3,-7.8,.279,61
Dario Laverde,800188,last_45,ACL,21.4,ACL Angels,Total,A-ANG,- - -,,,7,18,24,6,2,3,0,1,6,3,6,0,5,0,0,0,0,1,0,.333,25.0%,20.8%,1.200,.500,.667,1.167,.333,,.417,,6.6,2.5,.503,161
Eliezer Rivero,800191,last_45,ACL,21.3,ACL Angels,Total,A-ANG,- - -,,,18,43,58,11,6,4,1,0,12,10,10,0,15,3,1,1,2,1,1,.256,17.2%,25.9%,.667,.421,.395,.816,.140,,.379,,10.4,0.4,.379,104
Kelvin Hidalgo,800193,last_45,A+,21.4,Spokane Indians,Total,SPO,- - -,,,34,123,139,33,24,5,0,4,21,18,13,0,30,1,1,1,2,10,2,.268,9.4%,21.6%,.433,.341,.407,.747,.138,,.322,,18.2,-1.4,.339,93
Capri Ortiz,800194,last_45,A+,21.3,Tri-City Dust Devils,Total,TRI,- - -,,,33,126,141,30,17,10,0,3,19,14,8,0,36,5,0,2,1,14,6,.238,5.7%,25.5%,.222,.309,.389,.698,.151,,.310,,16.1,-3.7,.318,81
Jorgelys Mota,800195,last_45,A,21.1,Fredericksburg Nationals,Total,FBG,- - -,,,14,39,49,8,6,0,0,2,7,6,9,0,16,1,0,0,1,6,2,.205,18.4%,32.7%,.562,.367,.359,.726,.154,,.286,,6.8,-0.2,.343,97
Richard Ramirez,800197,last_45,A,21.1,Bradenton Marauders,Total,BRD,- - -,,,32,123,139,40,17,12,0,11,20,30,11,0,33,2,3,0,5,0,1,.325,7.9%,23.7%,.333,.381,.691,1.072,.366,,.354,,31.9,11.2,.457,154
Cristofer Torin,800198,last_45,AA,21.2,Amarillo Sod Poodles,Total,AMA,- - -,,,34,138,154,34,25,4,1,4,21,13,11,0,17,3,1,1,3,5,2,.246,7.1%,11.0%,.647,.314,.377,.691,.130,,.254,,17.2,-4.3,.314,80
Jonathan Linares,800200,last_45,A,21.3,Rancho Cucamonga Quakes,Total,RC,- - -,,,10,34,43,7,6,1,0,0,9,2,7,0,9,2,0,0,0,0,0,.206,16.3%,20.9%,.778,.372,.235,.607,.029,,.280,,5.0,-1.6,.307,75
Rafael Ramirez Jr.,800201,last_45,A,21.0,Fredericksburg Nationals,Total,FBG,- - -,,,25,75,101,22,12,9,0,1,18,12,23,0,21,3,0,0,0,4,1,.293,22.8%,20.8%,1.095,.475,.453,.929,.160,,.396,,21.0,6.7,.428,147
Kevyn Castillo,800203,last_45,A,21.1,Rancho Cucamonga Quakes,Total,RC,- - -,,,36,136,165,47,27,11,3,6,34,27,23,0,22,2,3,1,1,8,3,.346,13.9%,13.3%,1.045,.439,.603,1.042,.257,,.369,,37.9,12.5,.453,149
Derek Bernard,800204,last_45,ACL,20.9,ACL Rockies,Total,A-RCK,- - -,,,26,94,120,22,14,5,1,2,19,19,22,0,33,2,2,0,2,2,1,.234,18.3%,27.5%,.667,.383,.372,.756,.138,,.328,,18.2,-0.6,.352,97
Yerald Nin,800206,last_45,A,21.0,Visalia Rawhide,Total,VIS,- - -,,,32,131,152,34,27,5,1,1,21,10,19,0,42,1,0,1,3,10,4,.260,12.5%,27.6%,.452,.358,.336,.693,.076,,.375,,19.7,-3.7,.325,84
Axiel Plaz,800208,last_45,A+,21.0,Greensboro Grasshoppers,Total,GBO,- - -,,,29,107,131,29,24,4,0,1,17,21,18,0,21,4,2,0,4,0,0,.271,13.7%,16.0%,.857,.389,.336,.726,.065,,.322,,18.1,-0.9,.343,95
Won-Bin Cho,800231,last_45,A+,22.8,Peoria Chiefs,Total,PEO,- - -,,,31,108,125,28,15,3,0,10,19,23,16,0,29,1,0,0,2,2,0,.259,12.8%,23.2%,.552,.360,.565,.925,.306,,.261,,23.0,5.5,.406,132
Engelth Urena,800246,last_45,A,21.9,Tampa Tarpons,Total,TAM,- - -,,,22,83,87,16,7,7,0,2,8,6,4,0,27,0,0,0,1,1,1,.193,4.6%,31.0%,.148,.230,.349,.579,.157,,.259,,6.5,-6.5,.259,50
Jeffrey Mercedes,800253,last_45,A+,21.8,Lake County Captains,Total,LC,- - -,,,28,105,116,28,16,9,0,3,14,14,9,0,22,1,1,0,2,1,0,.267,7.8%,19.0%,.409,.328,.438,.766,.171,,.309,,16.3,-0.4,.342,98
Abrahan Ramirez,800254,last_45,A+,21.8,Beloit Sky Carp,Total,BEL,- - -,,,22,77,92,17,11,5,0,1,9,14,12,0,17,0,3,0,1,5,2,.221,13.0%,18.5%,.706,.315,.325,.640,.104,,.258,,9.5,-3.7,.295,72
Natanael Yuten,800256,last_45,A+,21.8,Greenville Drive,Total,GVL,- - -,,,4,13,14,3,2,1,0,0,0,0,1,0,8,0,0,0,0,0,0,.231,7.1%,57.1%,.125,.286,.308,.593,.077,,.600,,1.2,-0.9,.273,58
Yonatan Henriquez,800257,last_45,A+,21.8,Brooklyn Cyclones,Total,BRK,- - -,,,30,128,137,32,20,8,2,2,17,8,7,0,28,2,0,0,3,8,3,.250,5.1%,20.4%,.250,.299,.391,.690,.141,,.306,,15.5,-4.4,.310,78
Yordalin Peña,800266,last_45,A,21.9,Palm Beach Cardinals,Total,PMB,- - -,,,29,115,124,35,9,16,1,9,25,30,7,0,33,1,1,0,1,6,2,.304,5.6%,26.6%,.212,.347,.696,1.042,.391,,.351,,27.4,8.9,.446,148
Manolfi Jimenez,800272,last_45,FCL,21.7,FCL Phillies,Total,F-PHI,- - -,,,23,70,84,16,9,2,1,4,8,14,6,0,18,3,4,1,1,1,0,.229,7.1%,21.4%,.333,.301,.457,.758,.229,,.231,,12.0,-1.9,.330,86
Juan Villavicencio,800276,last_45,A,21.7,Clearwater Threshers,Total,CLR,- - -,,,29,110,129,33,19,5,1,8,28,18,19,1,28,0,0,0,1,10,0,.300,14.7%,21.7%,.679,.403,.582,.985,.282,,.338,,26.9,7.8,.430,141
Roynier Hernandez,800281,last_45,A+,21.6,Spokane Indians,Total,SPO,- - -,,,34,125,165,39,29,9,0,1,29,17,38,1,23,1,1,0,1,3,2,.312,23.0%,13.9%,1.652,.473,.408,.881,.096,,.373,,31.0,7.4,.410,132
Enmanuel Tejeda,800285,last_45,A+,21.6,Hudson Valley Renegades,Total,HV,- - -,,,32,115,131,21,16,3,0,2,18,10,12,0,25,2,2,0,7,4,2,.183,9.2%,19.1%,.480,.267,.261,.528,.078,,.211,,8.6,-10.4,.249,45
Waner Luciano,800294,last_45,A,21.5,Fayetteville Woodpeckers,Total,FAY,- - -,,,33,115,145,32,18,9,0,5,17,26,24,0,19,2,3,1,3,10,2,.278,16.6%,13.1%,1.263,.403,.487,.890,.209,,.287,,26.6,6.2,.397,130
Diomedes Hernandez,800299,last_45,A+,21.5,Hudson Valley Renegades,Total,HV,- - -,,,4,10,13,1,1,0,0,0,0,2,2,0,4,1,0,0,0,0,0,.100,15.4%,30.8%,.500,.308,.100,.408,.000,,.167,,0.7,-1.2,.237,38
Mairoshendrick Martinus,800302,last_45,A,21.5,Ontario Tower Buzzers,Total,ONT,- - -,,,36,154,165,55,32,10,3,10,43,30,7,0,34,2,2,0,3,12,3,.357,4.2%,20.6%,.206,.388,.656,1.044,.299,,.402,,37.8,12.4,.452,149
Jesús  Báez,800305,last_45,A+,21.3,Peoria Chiefs,Total,PEO,- - -,,,29,114,122,29,12,4,0,13,22,31,4,0,21,2,2,0,7,0,0,.254,3.3%,17.2%,.190,.287,.632,.918,.377,,.195,,21.1,4.1,.392,124
Jansel Luis,800306,last_45,AA,21.4,Amarillo Sod Poodles,Total,AMA,- - -,,,32,128,142,33,19,7,1,6,25,24,9,0,33,5,0,0,1,7,0,.258,6.3%,23.2%,.273,.331,.469,.800,.211,,.303,,20.6,0.9,.357,104
Alejandro Rios,800313,last_45,A,21.3,Visalia Rawhide,Total,VIS,- - -,,,9,30,34,3,3,0,0,0,1,0,2,0,19,2,0,0,0,0,0,.100,5.9%,55.9%,.105,.206,.100,.306,.000,,.273,,0.2,-5.0,.166,4
