Name,Team,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,Spd,BABIP,wRC,wRAA,wOBA,wRC+,wBsR,GB%,LD%,FB%,IFFB%,HR/FB,GB/FB,Oppo%,Pull%,Cent%,Balls,Strikes,Pitches,SwStr%,Age,MaxAge,Season,PlayerName,TeamName,AffId,AffAbbName,aLevel,playerids,minormasterid
"<a href=""statss.aspx?playerid=14691&position=2B"">Harold Castro</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=15&players=0"">Royals (AAA)</a>",34.0,117.0,129.0,34.0,24.0,5.0,1.0,4.0,16.0,18.0,7.0,0.0,26.0,1.0,1.0,3.0,4.0,4.0,1.0,0.29059829,0.054263565,0.201550387,0.269230769,0.333333333,0.452991452,0.786324785,0.162393162,5.906677767589727,0.34090909,18.090453356273713,1.1303127107697137,0.34988516190695385,104.0087341499423,0.08134248852729797,0.402173913,0.228260869,0.369565217,0.029411764,0.117647058,1.088235294,0.32978723,0.40425532,0.26595745,160.0,330.0,490.0,0.09387755,31,31,2025,Harold Castro,KCR (AAA),7.0,KCR,AAA,14691,sa596288
"<a href=""statss.aspx?playerid=14712&position=OF"">Manuel Margot</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=6&players=0"">Tigers (AAA)</a>",30.0,103.0,118.0,23.0,20.0,2.0,0.0,1.0,12.0,15.0,12.0,0.0,22.0,3.0,0.0,0.0,1.0,0.0,1.0,0.22330097,0.101694915,0.186440677,0.545454545,0.322033898,0.27184466,0.593878558,0.04854369,2.028404159095132,0.275,10.562716772219986,-4.9512103298689425,0.28935219574782806,72.22543647599024,-0.742834385484457,0.481481481,0.209876543,0.308641975,0.32,0.04,1.56,0.39506173,0.39506173,0.20987654,177.0,300.0,477.0,0.09433962,30,30,2025,Manuel Margot,DET (AAA),6.0,DET,AAA,14712,sa657504
"<a href=""statss.aspx?playerid=15055&position=C"">Dom Nuñez</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=20&players=0"">Cleveland (AAA)</a>",36.0,117.0,142.0,16.0,3.0,7.0,0.0,6.0,14.0,17.0,19.0,0.0,41.0,3.0,2.0,1.0,3.0,0.0,1.0,0.136752136,0.133802816,0.288732394,0.463414634,0.269503546,0.35042735,0.619930896,0.213675214,1.86056905103431,0.138888888,12.105964323666226,-6.563337782237399,0.28426662573577666,66.81300068859782,-0.6622448451817036,0.311688311,0.129870129,0.558441558,0.279069767,0.139534883,0.558139534,0.30379747,0.51898734,0.17721519,236.0,351.0,587.0,0.10391823,30,30,2025,Dom Nuñez,CLE (AAA),5.0,CLE,AAA,15055,sa737813
"<a href=""statss.aspx?playerid=15124&position=2B/OF"">Tim Locastro</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=11&players=0"">Padres (AAA)</a>",35.0,115.0,142.0,32.0,17.0,12.0,0.0,3.0,21.0,17.0,13.0,1.0,19.0,9.0,1.0,4.0,2.0,13.0,2.0,0.278260869,0.091549295,0.133802816,0.684210526,0.391304347,0.460869565,0.852173912,0.182608696,6.669040707121605,0.308510638,23.806939091898826,3.4097675647515318,0.38370006884971675,108.34176314684841,1.337445736862719,0.354166666,0.260416666,0.385416666,0.351351351,0.081081081,0.918918918,0.34,0.39,0.27,173.0,331.0,504.0,0.10714286,32,32,2025,Tim Locastro,SDP (AAA),29.0,SDP,AAA,15124,sa738248
"<a href=""statss.aspx?playerid=15149&position=1B"">Trey Mancini</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=18&players=0"">Diamondbacks (AAA)</a>",68.0,274.0,308.0,85.0,55.0,16.0,0.0,14.0,55.0,58.0,24.0,2.0,66.0,7.0,3.0,0.0,7.0,2.0,1.0,0.310218978,0.077922077,0.214285714,0.363636363,0.376623376,0.52189781,0.898521186,0.211678832,3.4528658875577314,0.360406091,53.71180078654295,9.470048460054453,0.3911834986381281,113.6456269365174,-0.662224130704999,0.392344497,0.239234449,0.368421052,0.129870129,0.181818181,1.064935064,0.22274882,0.47867299,0.2985782,394.0,725.0,1119.0,0.14477212,33,33,2025,Trey Mancini,ARI (AAA),15.0,ARI,AAA,15149,sa708967
"<a href=""statss.aspx?playerid=15274&position=OF"">Mike Tauchman</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=21&players=0"">White Sox (AAA)</a>",11.0,36.0,43.0,4.0,3.0,0.0,0.0,1.0,3.0,4.0,6.0,0.0,13.0,0.0,1.0,0.0,3.0,0.0,0.0,0.111111111,0.139534883,0.302325581,0.461538461,0.232558139,0.194444444,0.427002583,0.083333333,0.9067460274999999,0.130434782,1.1287481976205909,-4.524632017547408,0.2138498633406883,12.765420244079008,-0.0725305862724781,0.391304347,0.217391304,0.391304347,0.222222222,0.111111111,1.0,0.41666667,0.45833333,0.125,82.0,134.0,216.0,0.10185185,34,34,2025,Mike Tauchman,CHW (AAA),4.0,CHW,AAA,15274,sa737856
"<a href=""statss.aspx?playerid=15279&position=1B"">Garrett Cooper</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=29&players=0"">Braves (AAA)</a>",35.0,123.0,138.0,28.0,22.0,4.0,0.0,2.0,8.0,17.0,13.0,0.0,33.0,2.0,0.0,0.0,5.0,1.0,0.0,0.227642276,0.094202898,0.239130434,0.393939393,0.311594202,0.308943089,0.620537291,0.081300813,2.177767953453859,0.295454545,12.852555422607466,-5.290850849327043,0.29367233272911847,73.828552300028,-0.09818129613995552,0.404494382,0.314606741,0.280898876,0.28,0.08,1.44,0.39325843,0.3258427,0.28089888,190.0,346.0,536.0,0.13059701,34,34,2025,Garrett Cooper,ATL (AAA),16.0,ATL,AAA,15279,sa737833
"<a href=""statss.aspx?playerid=15504&position=2B/OF"">Jamie Westbrook</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=23&players=0"">Rays (AAA)</a>",56.0,181.0,212.0,46.0,27.0,14.0,0.0,5.0,27.0,29.0,20.0,0.0,35.0,6.0,4.0,1.0,4.0,1.0,0.0,0.254143646,0.094339622,0.165094339,0.571428571,0.341232227,0.41436464,0.755596867,0.160220994,3.1154958015549985,0.28275862,28.349767215078664,0.47728801471550386,0.34211498244678806,99.80646210467054,-0.22712456062436104,0.449664429,0.234899328,0.315436241,0.14893617,0.106382978,1.425531914,0.33112583,0.41059603,0.25827815,294.0,505.0,799.0,0.10387985,30,30,2025,Jamie Westbrook,TBR (AAA),12.0,TBR,AAA,15504,sa737824
"<a href=""statss.aspx?playerid=15585&position=1B"">Mike Ford</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=16&players=0"">Twins (AAA)</a>",49.0,163.0,191.0,39.0,23.0,8.0,0.0,8.0,24.0,27.0,27.0,0.0,47.0,1.0,0.0,0.0,3.0,0.0,2.0,0.239263803,0.141361256,0.246073298,0.574468085,0.35078534,0.435582822,0.786368162,0.196319019,1.8134236392857144,0.287037037,27.914661265840195,2.8031351938148945,0.3569431348620909,107.86918532541591,-1.3325486443936825,0.431034482,0.24137931,0.327586206,0.184210526,0.210526315,1.315789473,0.25,0.52586207,0.22413793,323.0,493.0,816.0,0.12254902,32,32,2025,Mike Ford,MIN (AAA),8.0,MIN,AAA,15585,sa708447
"<a href=""statss.aspx?playerid=15653&position=1B"">Dominic Smith</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=4&players=0"">Yankees (AAA)</a>",45.0,165.0,189.0,42.0,27.0,6.0,1.0,8.0,26.0,28.0,20.0,1.0,30.0,1.0,3.0,0.0,3.0,4.0,0.0,0.254545454,0.105820105,0.158730158,0.666666666,0.333333333,0.448484848,0.781818181,0.193939394,5.484915887990134,0.261538461,25.858806571069877,1.0102284160291368,0.34580719788023767,105.34011912315925,0.42122917249798775,0.386861313,0.189781021,0.423357664,0.172413793,0.137931034,0.913793103,0.25362319,0.52173913,0.22463768,270.0,442.0,712.0,0.11095506,30,30,2025,Dominic Smith,NYY (AAA),9.0,NYY,AAA,15653,sa737502
"<a href=""statss.aspx?playerid=15654&position=OF"">Billy McKinney</a>",- - -,52.0,174.0,208.0,37.0,26.0,4.0,2.0,5.0,18.0,22.0,32.0,1.0,51.0,2.0,0.0,0.0,2.0,3.0,1.0,0.212643678,0.153846153,0.245192307,0.62745098,0.341346153,0.344827586,0.686173739,0.132183908,4.725587867911141,0.27118644,24.422561462152757,-3.873133276473722,0.32233624728981425,84.44991451550813,-0.2948082615621388,0.314049586,0.330578512,0.3553719,0.116279069,0.116279069,0.88372093,0.25203252,0.47154472,0.27642276,341.0,519.0,860.0,0.1255814,30,30,2025,Billy McKinney,- - -,25.0,NYM,AAA,15654,sa737528
"<a href=""statss.aspx?playerid=15674&position=C"">Reese McGuire</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=10&players=0"">Cubs (AAA)</a>",22.0,75.0,86.0,21.0,13.0,5.0,0.0,3.0,11.0,19.0,10.0,0.0,12.0,0.0,1.0,0.0,1.0,2.0,0.0,0.28,0.116279069,0.139534883,0.833333333,0.360465116,0.466666666,0.827131782,0.186666666,4.259376102380725,0.295081967,13.474884902743572,2.1681244724075723,0.3695155798002731,112.64245683709018,0.21464406326413155,0.444444444,0.253968253,0.301587301,0.105263157,0.157894736,1.47368421,0.234375,0.546875,0.21875,112.0,191.0,303.0,0.09570957,30,30,2025,Reese McGuire,CHC (AAA),17.0,CHC,AAA,15674,sa737505
"<a href=""statss.aspx?playerid=15711&position=OF"">Tyler O'Neill</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=26&players=0"">Orioles (AAA)</a>",5.0,16.0,17.0,6.0,6.0,0.0,0.0,0.0,3.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.058823529,0.176470588,0.333333333,0.411764705,0.375,0.786764705,0.0,2.1964285649999997,0.461538461,2.6511339515071577,0.4160766571384138,0.36863762490889607,122.35649420246422,-0.056412678211927414,0.692307692,0.153846153,0.153846153,0.5,0.0,4.5,0.07692308,0.76923077,0.15384615,32.0,43.0,75.0,0.09333333,30,30,2025,Tyler O'Neill,BAL (AAA),2.0,BAL,AAA,15711,sa737633
"<a href=""statss.aspx?playerid=15730&position=SS"">Tyler Wade</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=11&players=0"">Padres (AAA)</a>",6.0,28.0,32.0,9.0,9.0,0.0,0.0,0.0,4.0,1.0,3.0,0.0,6.0,1.0,0.0,0.0,1.0,2.0,1.0,0.321428571,0.09375,0.1875,0.5,0.40625,0.321428571,0.727678571,0.0,4.445628645364589,0.409090909,4.5291204030746615,-0.06742529318388304,0.35467572696506977,90.14820783819268,-0.19149742322042584,0.454545454,0.272727272,0.272727272,0.0,0.0,1.666666666,0.39130435,0.34782609,0.26086957,44.0,73.0,117.0,0.07692308,30,30,2025,Tyler Wade,SDP (AAA),29.0,SDP,AAA,15730,sa737878
"<a href=""statss.aspx?playerid=15941&position=C/SS"">Austin Nola</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=3&players=0"">Rockies (AAA)</a>",22.0,79.0,90.0,29.0,22.0,5.0,1.0,1.0,13.0,15.0,9.0,1.0,13.0,1.0,1.0,0.0,6.0,0.0,0.0,0.367088607,0.1,0.144444444,0.692307692,0.433333333,0.493670886,0.927004219,0.126582279,3.294884165,0.424242424,17.569488960262113,4.641704189534956,0.41432739844482935,126.85605544147205,-0.2055285624228418,0.507692307,0.353846153,0.138461538,0.222222222,0.111111111,3.666666666,0.25373134,0.43283582,0.31343284,122.0,195.0,317.0,0.06940063,35,35,2025,Austin Nola,COL (AAA),19.0,COL,AAA,15941,sa577789
"<a href=""statss.aspx?playerid=16153&position=OF"">Austin Slater</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=21&players=0"">White Sox (AAA)</a>",4.0,13.0,17.0,5.0,4.0,1.0,0.0,0.0,3.0,2.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615384,0.235294117,0.176470588,1.333333333,0.529411764,0.461538461,0.990950225,0.076923077,1.60119047125,0.5,4.03072930590693,1.7956720115381863,0.4654882585301119,173.24500364133803,-0.06447163224220276,0.6,0.4,0.0,0.0,0.0,6.0,0.5,0.5,0.0,34.0,42.0,76.0,0.11842105,32,32,2025,Austin Slater,CHW (AAA),4.0,CHW,AAA,16153,sa602692
"<a href=""statss.aspx?playerid=16219&position=3B"">J.D. Davis</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=8&players=0"">Angels (AAA)</a>",44.0,169.0,190.0,49.0,30.0,10.0,0.0,9.0,29.0,33.0,17.0,0.0,52.0,2.0,2.0,0.0,8.0,3.0,1.0,0.289940828,0.089473684,0.27368421,0.326923076,0.357894736,0.508875739,0.866770475,0.218934911,3.78681894093081,0.363636363,30.899226762815378,3.6072366912802676,0.3781140054527082,111.92189781020639,-0.2301757507957518,0.508620689,0.267241379,0.224137931,0.115384615,0.346153846,2.269230769,0.33613445,0.38655462,0.27731092,239.0,478.0,717.0,0.17991632,32,32,2025,J.D. Davis,LAA (AAA),1.0,LAA,AAA,16219,sa597900
"<a href=""statss.aspx?playerid=16337&position=SS"">Nick Gordon</a>",- - -,20.0,63.0,69.0,17.0,13.0,4.0,0.0,0.0,9.0,4.0,6.0,0.0,22.0,0.0,0.0,0.0,2.0,3.0,2.0,0.269841269,0.086956521,0.318840579,0.272727272,0.333333333,0.333333333,0.666666666,0.063492064,4.533893317241508,0.414634146,7.480109644266544,-1.591593491700711,0.311899615370709,81.08010976075543,-0.47466210648417473,0.4,0.35,0.25,0.1,0.0,1.6,0.3902439,0.29268293,0.31707317,88.0,181.0,269.0,0.14498141,29,29,2025,Nick Gordon,- - -,2.0,BAL,AAA,16337,sa828662
"<a href=""statss.aspx?playerid=16375&position=SS/OF"">Óscar Mercado</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=7&players=0"">Phillies (AAA)</a>",67.0,223.0,272.0,56.0,39.0,9.0,1.0,7.0,44.0,40.0,39.0,0.0,42.0,5.0,3.0,2.0,3.0,27.0,4.0,0.251121076,0.143382352,0.154411764,0.928571428,0.37037037,0.394618834,0.764989204,0.143497758,7.153793633154537,0.276836158,39.184371146751694,3.4234544368517894,0.3544490045971341,108.66403019686935,2.888022918254137,0.308571428,0.274285714,0.417142857,0.397260273,0.09589041,0.739726027,0.24731183,0.55913978,0.19354839,438.0,635.0,1073.0,0.08387698,30,30,2025,Óscar Mercado,PHI (AAA),26.0,PHI,AAA,16375,sa737612
"<a href=""statss.aspx?playerid=16398&position=C"">Brian Navarreto</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=2&players=0"">Marlins (AAA)</a>",27.0,93.0,101.0,23.0,15.0,4.0,1.0,3.0,13.0,15.0,5.0,0.0,24.0,1.0,2.0,0.0,1.0,1.0,0.0,0.247311827,0.04950495,0.237623762,0.208333333,0.287128712,0.40860215,0.695730862,0.161290323,5.878071606660228,0.294117647,10.551216477910875,-2.7276533298093084,0.30719759558687115,84.85570833816354,0.030761968344449997,0.328571428,0.242857142,0.428571428,0.166666666,0.1,0.766666666,0.25352113,0.6056338,0.14084507,117.0,247.0,364.0,0.10714286,30,30,2025,Brian Navarreto,MIA (AAA),20.0,MIA,AAA,16398,sa737817
"<a href=""statss.aspx?playerid=16417&position=SS"">Sergio Alcántara</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=9&players=0"">Giants (AAA)</a>",60.0,193.0,227.0,43.0,35.0,8.0,0.0,0.0,26.0,14.0,31.0,0.0,49.0,1.0,0.0,2.0,5.0,2.0,2.0,0.222797927,0.136563876,0.21585903,0.632653061,0.333333333,0.264248704,0.597582037,0.041450777,2.8079046428575714,0.298611111,20.029638875361933,-12.577107157472122,0.2954494431283739,72.2365342303245,-1.0548229510895908,0.444444444,0.25,0.305555555,0.136363636,0.0,1.454545454,0.33333333,0.38888889,0.27777778,382.0,571.0,953.0,0.0818468,28,28,2025,Sergio Alcántara,SFG (AAA),30.0,SFG,AAA,16417,sa739641
"<a href=""statss.aspx?playerid=16426&position=2B/SS"">Thairo Estrada</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=3&players=0"">Rockies (AAA)</a>",5.0,23.0,24.0,7.0,6.0,1.0,0.0,0.0,4.0,1.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.304347826,0.041666666,0.208333333,0.2,0.333333333,0.347826086,0.681159419,0.04347826,2.64285714,0.388888888,2.53307093171172,-0.9143383404821886,0.314682699739933,64.39498933678867,-0.046409675385802984,0.5,0.125,0.375,0.333333333,0.0,1.333333333,0.44444444,0.27777778,0.27777778,24.0,53.0,77.0,0.1038961,29,29,2025,Thairo Estrada,COL (AAA),19.0,COL,AAA,16426,sa739620
"<a href=""statss.aspx?playerid=16434&position=3B/SS"">Christian Arroyo</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=7&players=0"">Phillies (AAA)</a>",29.0,108.0,121.0,35.0,22.0,9.0,0.0,4.0,16.0,24.0,10.0,0.0,27.0,2.0,1.0,0.0,1.0,1.0,0.0,0.324074074,0.082644628,0.223140495,0.37037037,0.388429752,0.518518518,0.90694827,0.194444444,3.1631879217754757,0.397435897,22.33092450462879,6.422575527063025,0.4027747566049749,139.48324021344754,-0.07400443404912949,0.407407407,0.271604938,0.320987654,0.307692307,0.153846153,1.269230769,0.32926829,0.3902439,0.2804878,152.0,303.0,455.0,0.10549451,30,30,2025,Christian Arroyo,PHI (AAA),26.0,PHI,AAA,16434,sa737529
"<a href=""statss.aspx?playerid=16448&position=C"">Jacob Nottingham</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=17&players=0"">Mariners (AAA)</a>",8.0,23.0,26.0,4.0,2.0,2.0,0.0,0.0,2.0,2.0,1.0,0.0,12.0,2.0,0.0,0.0,0.0,0.0,0.0,0.173913043,0.038461538,0.461538461,0.083333333,0.269230769,0.260869565,0.530100334,0.086956522,2.01785714,0.363636363,1.3863441946685944,-2.3483491835414734,0.2566510003346663,40.81808166946698,-0.03314976813271642,0.363636363,0.181818181,0.454545454,0.2,0.0,0.8,0.18181818,0.81818182,0.0,33.0,63.0,96.0,0.26041667,30,30,2025,Jacob Nottingham,SEA (AAA),11.0,SEA,AAA,16448,sa737809
"<a href=""statss.aspx?playerid=16451&position=2B/SS"">Luis Guillorme</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=14&players=0"">Astros (AAA)</a>",57.0,202.0,244.0,50.0,40.0,8.0,0.0,2.0,24.0,22.0,41.0,1.0,46.0,1.0,0.0,0.0,4.0,3.0,1.0,0.247524752,0.168032786,0.18852459,0.891304347,0.37704918,0.316831683,0.693880863,0.069306931,2.7953862387393666,0.311688311,30.468177244551207,-4.580483689420199,0.3361568629986955,97.74193242768784,-0.4423342668451369,0.519480519,0.266233766,0.214285714,0.09090909,0.06060606,2.424242424,0.41290323,0.38709677,0.2,452.0,646.0,1098.0,0.04735883,30,30,2025,Luis Guillorme,HOU (AAA),21.0,HOU,AAA,16451,sa737882
"<a href=""statss.aspx?playerid=16496&position=OF"">Forrest Wall</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=11&players=0"">Padres (AAA)</a>",41.0,136.0,161.0,37.0,27.0,8.0,0.0,2.0,30.0,16.0,21.0,0.0,37.0,2.0,1.0,1.0,1.0,12.0,0.0,0.272058823,0.130434782,0.229813664,0.567567567,0.375,0.375,0.75,0.102941177,6.785714285714286,0.357142857,22.266396708492643,-0.8599738258081616,0.3510816030204296,87.89527500571513,2.0685023544356227,0.416666666,0.239583333,0.34375,0.181818181,0.06060606,1.212121212,0.43564356,0.32673267,0.23762376,254.0,399.0,653.0,0.08882083,29,29,2025,Forrest Wall,SDP (AAA),29.0,SDP,AAA,16496,sa828682
"<a href=""statss.aspx?playerid=16572&position=1B"">Connor Joe</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=11&players=0"">Padres (AAA)</a>",16.0,60.0,74.0,16.0,11.0,5.0,0.0,0.0,16.0,4.0,13.0,0.0,10.0,1.0,0.0,0.0,2.0,4.0,2.0,0.266666666,0.175675675,0.135135135,1.3,0.405405405,0.35,0.755405405,0.083333334,5.4692985502740274,0.32,11.15256369548646,0.5230517728885744,0.3648714576218579,96.53927745671017,-0.3763648928143084,0.5,0.28,0.22,0.545454545,0.0,2.272727272,0.33333333,0.47058824,0.19607843,144.0,199.0,343.0,0.05539359,32,32,2025,Connor Joe,SDP (AAA),29.0,SDP,AAA,16572,sa827153
"<a href=""statss.aspx?playerid=16623&position=OF"">Greg Allen</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=10&players=0"">Cubs (AAA)</a>",38.0,114.0,138.0,34.0,23.0,9.0,0.0,2.0,20.0,15.0,13.0,1.0,25.0,8.0,1.0,1.0,0.0,5.0,2.0,0.298245614,0.094202898,0.18115942,0.52,0.404411764,0.429824561,0.834236325,0.131578947,4.754149297759522,0.363636363,23.185680737231767,5.042274465297257,0.38303420808580185,121.26381143494864,-0.2680769972503185,0.443181818,0.261363636,0.295454545,0.192307692,0.076923076,1.5,0.20689655,0.34482759,0.44827586,182.0,319.0,501.0,0.12974052,32,32,2025,Greg Allen,CHC (AAA),17.0,CHC,AAA,16623,sa827328
"<a href=""statss.aspx?playerid=16680&position=C"">Brian O'Keefe</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=15&players=0"">Royals (AAA)</a>",43.0,146.0,162.0,23.0,14.0,5.0,0.0,4.0,17.0,10.0,15.0,0.0,43.0,0.0,0.0,1.0,4.0,2.0,0.0,0.157534246,0.092592592,0.265432098,0.348837209,0.236024844,0.273972602,0.509997446,0.116438356,4.314434164265887,0.191919191,7.59459793655984,-13.704183339189367,0.23847080757899314,32.955470781422655,0.16629033908247948,0.404040404,0.232323232,0.363636363,0.305555555,0.111111111,1.111111111,0.30769231,0.46153846,0.23076923,238.0,396.0,634.0,0.15615142,31,31,2025,Brian O'Keefe,KCR (AAA),7.0,KCR,AAA,16680,sa829152
"<a href=""statss.aspx?playerid=16925&position=C"">Aramis Garcia</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=18&players=0"">Diamondbacks (AAA)</a>",38.0,124.0,158.0,31.0,17.0,4.0,0.0,10.0,33.0,22.0,30.0,0.0,39.0,2.0,2.0,0.0,4.0,0.0,0.0,0.25,0.189873417,0.246835443,0.769230769,0.398734177,0.524193548,0.922927725,0.274193548,2.33648459,0.272727272,29.501470021899937,6.8060256466233735,0.4048838800267328,122.23354419348395,-0.3248677277006209,0.421686746,0.240963855,0.337349397,0.214285714,0.357142857,1.25,0.14942529,0.6091954,0.24137931,268.0,376.0,644.0,0.10248447,32,32,2025,Aramis Garcia,ARI (AAA),15.0,ARI,AAA,16925,sa599195
"<a href=""statss.aspx?playerid=16939&position=OF"">Lane Thomas</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=20&players=0"">Cleveland (AAA)</a>",7.0,24.0,27.0,8.0,4.0,2.0,0.0,2.0,7.0,5.0,2.0,0.0,6.0,0.0,1.0,0.0,0.0,1.0,1.0,0.333333333,0.074074074,0.222222222,0.333333333,0.37037037,0.666666666,1.037037036,0.333333333,5.013369133763808,0.352941176,5.7078739341813245,2.15807705488979,0.4348181265371817,162.8255432509304,-0.3091247156262398,0.47368421,0.210526315,0.315789473,0.166666666,0.333333333,1.5,0.31578947,0.42105263,0.26315789,46.0,71.0,117.0,0.05128205,29,29,2025,Lane Thomas,CLE (AAA),5.0,CLE,AAA,16939,sa828962
"<a href=""statss.aspx?playerid=16947&position=OF"">Derek Hill</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=2&players=0"">Marlins (AAA)</a>",4.0,13.0,15.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,1.0,0.153846153,0.133333333,0.466666666,0.285714285,0.266666666,0.153846153,0.420512819,0.0,1.7857142857142856,0.333333333,0.48511750551646526,-1.4869918718677204,0.22111934026082355,29.9602598757438,-0.4930068105459213,0.166666666,0.333333333,0.5,0.666666666,0.0,0.333333333,0.33333333,0.33333333,0.33333333,27.0,39.0,66.0,0.25757576,29,29,2025,Derek Hill,MIA (AAA),20.0,MIA,AAA,16947,sa828670
"<a href=""statss.aspx?playerid=16953&position=C"">Chadwick Tromp</a>","<a href=""minorleaders.aspx?pos=all&stats=bat&lg=all&qual=0&type=strType&season=2025&team=26&players=0"">Orioles (AAA)</a>",28.0,92.0,103.0,23.0,18.0,2.0,0.0,3.0,11.0,12.0,11.0,0.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.106796116,0.22330097,0.478260869,0.330097087,0.369565217,0.699662304,0.119565217,1.130760365,0.303030303,12.136828262319368,-1.4049894623853751,0.3231488350525643,93.34652519557079,-0.233709666877985,0.447761194,0.208955223,0.343283582,0.217391304,0.130434782,1.304347826,0.30434783,0.49275362,0.20289855,133.0,238.0,371.0,0.1509434,30,30,2025,Chadwick Tromp,BAL (AAA),2.0,BAL,AAA,16953,sa746793
